Timestamp,Open,High,Low,Close,Volume
20121007 00:00:00:000,0.80715,0.80718,0.80639,0.80655,5262.15000376105
20121008 00:00:00:000,0.80655,0.80952,0.80579,0.80929,103038.700144023
20121009 00:00:00:000,0.80928,0.80988,0.8036,0.8039,127554.340211332
20121010 00:00:00:000,0.80389,0.80617,0.80235,0.80341,120406.590184212
20121011 00:00:00:000,0.8034,0.80709,0.80225,0.80594,115322.590156615
20121012 00:00:00:000,0.80594,0.80871,0.8051,0.80583,106396.390139818
20121014 00:00:00:000,0.80535,0.80619,0.80503,0.80545,4821.22001110017
20121015 00:00:00:000,0.80545,0.80772,0.80397,0.80636,126400.370148778
20121016 00:00:00:000,0.80636,0.81366,0.80615,0.8126,130839.630257055
20121017 00:00:00:000,0.81259,0.81295,0.81077,0.81257,129467.880233079
20121018 00:00:00:000,0.81257,0.81461,0.81095,0.81389,129815.350227058
20121019 00:00:00:000,0.81386,0.81463,0.81213,0.81348,111649.120190024
20121021 00:00:00:000,0.81304,0.81414,0.81275,0.81393,5725.32000134885
20121022 00:00:00:000,0.81393,0.81641,0.81226,0.81578,116763.490192294
20121023 00:00:00:000,0.81578,0.81585,0.81243,0.81341,128539.320248023
20121024 00:00:00:000,0.8134,0.81471,0.8077,0.8087,133215.850268915
20121025 00:00:00:000,0.8087,0.80979,0.80188,0.80269,134635.54024227
20121026 00:00:00:000,0.80269,0.80407,0.80016,0.80337,130950.190222979
20121028 00:00:00:000,0.8034,0.80414,0.80305,0.80323,5941.3600063324
20121029 00:00:00:000,0.80322,0.80555,0.80229,0.80509,92510.3001771867
20121030 00:00:00:000,0.80507,0.8072,0.80398,0.80631,99052.1101759076
20121031 00:00:00:000,0.80632,0.8075,0.80288,0.80353,123507.140259296
20121101 00:00:00:000,0.80353,0.80407,0.80031,0.80241,112866.410151362
20121102 00:00:00:000,0.80242,0.80281,0.7996,0.80084,134728.580289364
20121104 00:00:00:000,0.80032,0.80101,0.80014,0.80041,4062.98001110554
20121105 00:00:00:000,0.80041,0.80117,0.79855,0.80069,117816.050307445
20121106 00:00:00:000,0.8007,0.80202,0.79834,0.80085,122214.110381365
20121107 00:00:00:000,0.80085,0.80304,0.79711,0.79836,166389.520409808
20121108 00:00:00:000,0.79836,0.79943,0.79603,0.7975,137747.9604287
20121109 00:00:00:000,0.7975,0.7998,0.79667,0.79934,146631.180344462
20121111 00:00:00:000,0.79917,0.80071,0.79903,0.80036,4299.31001703441
20121112 00:00:00:000,0.80036,0.80199,0.7988,0.80037,75630.0502046496
20121113 00:00:00:000,0.80037,0.80075,0.79697,0.80053,126762.050293028
20121114 00:00:00:000,0.80053,0.80489,0.80003,0.80362,124965.640340269
20121115 00:00:00:000,0.80364,0.80643,0.80297,0.80553,122012.500423104
20121116 00:00:00:000,0.80553,0.80577,0.80093,0.80226,112838.270324215
20121118 00:00:00:000,0.8023,0.80254,0.80142,0.80247,4347.93000046909
20121119 00:00:00:000,0.80247,0.80555,0.80138,0.80323,110122.130295277
20121120 00:00:00:000,0.80323,0.80523,0.80314,0.80456,105060.790374339
20121121 00:00:00:000,0.80458,0.80575,0.80054,0.80555,108650.970321849
20121122 00:00:00:000,0.80555,0.80849,0.80426,0.80778,83768.2502649575
20121123 00:00:00:000,0.80778,0.81082,0.80741,0.80886,86644.2002578378
20121125 00:00:00:000,0.80866,0.80965,0.80864,0.8092,3850.27000546455
20121126 00:00:00:000,0.80918,0.81129,0.80806,0.81006,93981.6703238785
20121127 00:00:00:000,0.81007,0.81094,0.80594,0.80755,110181.990328483
20121128 00:00:00:000,0.80755,0.80902,0.80617,0.80864,112191.590385675
20121129 00:00:00:000,0.80865,0.81125,0.80808,0.80878,102730.410115823
20121130 00:00:00:000,0.80876,0.8132,0.80867,0.81076,109334.660072982
20121202 00:00:00:000,0.81043,0.8113,0.81042,0.81103,4042.49997758865
20121203 00:00:00:000,0.811,0.81306,0.81066,0.81147,104067.510221496
20121204 00:00:00:000,0.81147,0.81383,0.80999,0.81359,93998.3799708635
20121205 00:00:00:000,0.81357,0.81469,0.8111,0.81234,107629.530265808
20121206 00:00:00:000,0.81234,0.81247,0.8065,0.80759,110994.960341796
20121207 00:00:00:000,0.80759,0.80808,0.80449,0.80577,101583.880247891
20121209 00:00:00:000,0.80369,0.80498,0.80365,0.80482,4822.72000956535
20121210 00:00:00:000,0.80482,0.80579,0.8035,0.80485,83267.8002102226
20121211 00:00:00:000,0.80485,0.80768,0.8043,0.8072,93353.4803259671
20121212 00:00:00:000,0.80719,0.81,0.80618,0.80967,98076.5602928251
20121213 00:00:00:000,0.80967,0.81198,0.8089,0.81149,96427.5602194816
20121214 00:00:00:000,0.81149,0.81446,0.80974,0.81352,95811.0002436638
20121216 00:00:00:000,0.81437,0.81523,0.8134,0.81393,6548.00000990927
20121217 00:00:00:000,0.81395,0.81459,0.8112,0.8122,84818.7101979256
20121218 00:00:00:000,0.81218,0.81445,0.81175,0.814,89570.0103391111
20121219 00:00:00:000,0.81398,0.8168,0.8116,0.81298,105071.700301617
20121220 00:00:00:000,0.81297,0.81611,0.81255,0.81339,98370.6003381014
20121221 00:00:00:000,0.81339,0.81545,0.81144,0.81503,121946.850647166
20121223 00:00:00:000,0.81534,0.81604,0.81525,0.81592,4451.90000975132
20121224 00:00:00:000,0.81593,0.81843,0.81485,0.81698,69996.1502390355
20121225 00:00:00:000,0.81698,0.81873,0.81631,0.81676,18656.9500195384
20121226 00:00:00:000,0.81677,0.82081,0.81653,0.82029,67645.429941237
20121227 00:00:00:000,0.82031,0.82241,0.81844,0.82203,96859.8202838898
20121228 00:00:00:000,0.82205,0.82246,0.81665,0.81744,85406.7402173877
20121230 00:00:00:000,0.81663,0.8184,0.81656,0.8183,3186.39000976086
20121231 00:00:00:000,0.81831,0.81861,0.81032,0.81289,89251.1701647863
20130101 00:00:00:000,0.81184,0.81293,0.81173,0.81235,3930.130000934
20130102 00:00:00:000,0.81235,0.81503,0.81061,0.81117,126203.310301155
20130103 00:00:00:000,0.81118,0.81202,0.80851,0.81007,113487.65025121
20130104 00:00:00:000,0.81008,0.8143,0.80965,0.8131,113537.230226919
20130106 00:00:00:000,0.81337,0.8137,0.8132,0.81326,3478.45000180602
20130107 00:00:00:000,0.81324,0.81493,0.81046,0.81396,104446.500132471
20130108 00:00:00:000,0.81395,0.81609,0.81365,0.81453,108025.240039721
20130109 00:00:00:000,0.81455,0.81621,0.81336,0.81504,106102.670179337
20130110 00:00:00:000,0.81503,0.82136,0.81438,0.82103,120127.160281539
20130111 00:00:00:000,0.82103,0.82868,0.8204,0.82698,109965.170170069
20130113 00:00:00:000,0.82814,0.82869,0.82776,0.82844,8828.36998271942
20130114 00:00:00:000,0.82844,0.83251,0.828,0.83203,118259.220074654
20130115 00:00:00:000,0.83203,0.83243,0.82656,0.82791,135120.110290825
20130116 00:00:00:000,0.82791,0.83182,0.82654,0.83053,130767.300392389
20130117 00:00:00:000,0.83053,0.83697,0.82996,0.83689,144070.810491681
20130118 00:00:00:000,0.8369,0.83962,0.83549,0.83938,132933.020598263
20130120 00:00:00:000,0.83972,0.84053,0.83951,0.83988,5324.04001224041
20130121 00:00:00:000,0.83988,0.84203,0.83775,0.84044,88176.4303715229
20130122 00:00:00:000,0.84046,0.84402,0.83639,0.84064,137799.650531128
20130123 00:00:00:000,0.84064,0.84199,0.83786,0.84056,119533.450440958
20130124 00:00:00:000,0.84056,0.84806,0.83906,0.84702,124129.660489663
20130125 00:00:00:000,0.84701,0.85363,0.84624,0.85184,140412.010531694
20130127 00:00:00:000,0.85419,0.85428,0.85259,0.85352,5566.57001280785
20130128 00:00:00:000,0.85352,0.85861,0.85296,0.85661,121090.190502539
20130129 00:00:00:000,0.85663,0.85695,0.85276,0.85658,121929.840512924
20130130 00:00:00:000,0.85659,0.86058,0.85589,0.85885,127909.680566832
20130131 00:00:00:000,0.85885,0.8591,0.85536,0.85766,127363.780499592
20130201 00:00:00:000,0.85766,0.87084,0.8571,0.86897,145240.880516455
20130203 00:00:00:000,0.86958,0.87018,0.86864,0.86896,4473.17000377178
20130204 00:00:00:000,0.86895,0.86931,0.85678,0.85736,122735.290463045
20130205 00:00:00:000,0.85735,0.86869,0.85537,0.86705,144526.520563185
20130206 00:00:00:000,0.86704,0.86808,0.86151,0.86324,131995.980604246
20130207 00:00:00:000,0.86324,0.86617,0.85157,0.85204,157944.870561615
20130208 00:00:00:000,0.85202,0.85331,0.84462,0.8456,127937.9205302
20130210 00:00:00:000,0.84601,0.84685,0.84558,0.84592,5692.36000734568
20130211 00:00:00:000,0.84592,0.85734,0.84569,0.85598,117359.200534686
20130212 00:00:00:000,0.85599,0.86305,0.854,0.85809,132838.160540685
20130213 00:00:00:000,0.85808,0.86835,0.85708,0.86555,128356.830502301
20130214 00:00:00:000,0.86555,0.86663,0.85841,0.86207,125710.490470678
20130215 00:00:00:000,0.86207,0.86326,0.85738,0.86083,129687.650509834
20130217 00:00:00:000,0.86093,0.86245,0.86063,0.8618,4643.91000747681
20130218 00:00:00:000,0.86176,0.8648,0.8603,0.86241,85002.900341168
20130219 00:00:00:000,0.86241,0.86842,0.86,0.86824,111170.340432867
20130220 00:00:00:000,0.86819,0.87641,0.86813,0.87162,144145.270552039
20130221 00:00:00:000,0.87162,0.87579,0.86294,0.86439,155958.870513156
20130222 00:00:00:000,0.8644,0.86984,0.8604,0.86984,128548.220516577
20130224 00:00:00:000,0.87643,0.87663,0.87247,0.87384,9349.38001799583
20130225 00:00:00:000,0.8738,0.88148,0.86014,0.86155,192159.790696323
20130226 00:00:00:000,0.86158,0.86474,0.85758,0.86362,185600.66054213
20130227 00:00:00:000,0.86362,0.86785,0.86223,0.86733,174408.690324038
20130228 00:00:00:000,0.86733,0.86746,0.8601,0.86124,153006.190369114
20130301 00:00:00:000,0.86124,0.86844,0.86086,0.86565,164887.980361119
20130303 00:00:00:000,0.86473,0.86643,0.86473,0.86578,5377.83000588417
20130304 00:00:00:000,0.86578,0.86634,0.8609,0.86153,125478.650459349
20130305 00:00:00:000,0.86153,0.86347,0.85875,0.86192,126163.58045046
20130306 00:00:00:000,0.86194,0.86682,0.86194,0.86541,125960.850488901
20130307 00:00:00:000,0.86541,0.87324,0.86361,0.87227,156974.060472399
20130308 00:00:00:000,0.87228,0.87423,0.86758,0.87093,144802.600324139
20130310 00:00:00:000,0.87003,0.87175,0.8699,0.87113,6613.44001221657
20130311 00:00:00:000,0.87112,0.87483,0.87028,0.87426,110411.930292264
20130312 00:00:00:000,0.8743,0.87934,0.87182,0.87418,124192.130183995
20130313 00:00:00:000,0.87418,0.87454,0.8663,0.86826,122706.929961085
20130314 00:00:00:000,0.86822,0.86845,0.86114,0.86223,142734.12028107
20130315 00:00:00:000,0.86224,0.86585,0.8602,0.86492,123511.960277826
20130317 00:00:00:000,0.85314,0.85467,0.85291,0.85347,15705.8500422239
20130318 00:00:00:000,0.85346,0.85909,0.85316,0.85739,148152.080523953
20130319 00:00:00:000,0.85739,0.85861,0.85051,0.85212,162901.150463462
20130320 00:00:00:000,0.85211,0.86008,0.85186,0.85718,174476.830471694
20130321 00:00:00:000,0.85718,0.85727,0.8489,0.84995,163987.600498647
20130322 00:00:00:000,0.84995,0.85452,0.84841,0.85246,144280.350521982
20130324 00:00:00:000,0.8498,0.85538,0.84937,0.85414,12161.900030911
20130325 00:00:00:000,0.85411,0.85608,0.84576,0.84704,162461.770498872
20130326 00:00:00:000,0.84703,0.84978,0.84592,0.84821,135700.970459849
20130327 00:00:00:000,0.84821,0.84851,0.84361,0.84443,151815.770496517
20130328 00:00:00:000,0.84443,0.84757,0.8415,0.84291,159560.19023785
20130329 00:00:00:000,0.84292,0.84428,0.8424,0.84269,81488.2491906881
20130331 00:00:00:000,0.84255,0.84305,0.84231,0.84264,4299.01001167297
20130401 00:00:00:000,0.84262,0.84452,0.84102,0.84404,81773.5200314969
20130402 00:00:00:000,0.84404,0.84935,0.8425,0.84841,146740.659775808
20130403 00:00:00:000,0.84841,0.84942,0.84683,0.84871,141417.360634744
20130404 00:00:00:000,0.84871,0.85209,0.84349,0.849,186236.830695629
20130405 00:00:00:000,0.84899,0.85151,0.84685,0.84725,165796.460624009
20130407 00:00:00:000,0.84692,0.84798,0.84631,0.84632,8944.25000551343
20130408 00:00:00:000,0.8463,0.85376,0.84627,0.85361,148130.340601295
20130409 00:00:00:000,0.8536,0.85592,0.85068,0.85368,162612.050613791
20130410 00:00:00:000,0.85367,0.856,0.85169,0.85172,140066.820582777
20130411 00:00:00:000,0.85172,0.85351,0.8504,0.85198,155988.520416856
20130412 00:00:00:000,0.85198,0.85482,0.84895,0.85428,142323.960361958
20130414 00:00:00:000,0.8546,0.85481,0.85298,0.85298,7946.17002433538
20130415 00:00:00:000,0.85298,0.8549,0.85143,0.85329,177148.410507858
20130416 00:00:00:000,0.85329,0.86013,0.85224,0.85798,181486.080641389
20130417 00:00:00:000,0.85799,0.86364,0.8533,0.85484,189950.359897763
20130418 00:00:00:000,0.85484,0.85735,0.85291,0.85398,168400.040308923
20130419 00:00:00:000,0.85394,0.85821,0.85031,0.85668,146950.280353665
20130421 00:00:00:000,0.85816,0.85855,0.85689,0.85758,66092.1000672281
20130422 00:00:00:000,0.85759,0.85897,0.8536,0.85362,196658.930438995
20130423 00:00:00:000,0.85362,0.85683,0.85101,0.85327,157714.610361278
20130424 00:00:00:000,0.85327,0.85375,0.84968,0.85187,138385.770384967
20130425 00:00:00:000,0.85188,0.85324,0.84095,0.84249,181144.600109518
20130426 00:00:00:000,0.84249,0.84473,0.83974,0.84172,158494.95024699
20130428 00:00:00:000,0.84235,0.84378,0.84168,0.84179,6628.15999892354
20130429 00:00:00:000,0.84181,0.84574,0.8404,0.84529,138978.770292342
20130430 00:00:00:000,0.84527,0.84847,0.84246,0.84748,158578.010411292
20130501 00:00:00:000,0.84748,0.84971,0.84598,0.84637,128068.74027136
20130502 00:00:00:000,0.84637,0.84816,0.84041,0.84108,154898.990451053
20130503 00:00:00:000,0.84108,0.84494,0.84061,0.84185,136596.040389895
20130505 00:00:00:000,0.84222,0.84279,0.8418,0.84234,6290.51001390815
20130506 00:00:00:000,0.84234,0.84374,0.84,0.8413,93915.5103562176
20130507 00:00:00:000,0.84129,0.84664,0.84087,0.84478,127792.540539145
20130508 00:00:00:000,0.84476,0.84884,0.84464,0.84676,144123.580856174
20130509 00:00:00:000,0.84677,0.84733,0.84303,0.84374,161667.971254557
20130510 00:00:00:000,0.84375,0.84604,0.84305,0.84529,162492.601099908
20130512 00:00:00:000,0.84466,0.84531,0.84419,0.84502,9106.96007221937
20130513 00:00:00:000,0.84502,0.84926,0.84313,0.8484,158772.080842137
20130514 00:00:00:000,0.8484,0.8516,0.84735,0.84954,177127.491034538
20130515 00:00:00:000,0.84954,0.84963,0.84351,0.84533,181767.271062344
20130516 00:00:00:000,0.84531,0.84638,0.84202,0.84324,170554.15106234
20130517 00:00:00:000,0.84324,0.84618,0.84296,0.84611,146296.790935516
20130519 00:00:00:000,0.84511,0.84617,0.84459,0.84546,7731.88005667925
20130520 00:00:00:000,0.84544,0.84696,0.84397,0.84456,142613.730875209
20130521 00:00:00:000,0.84455,0.85232,0.84445,0.85214,164685.690922409
20130522 00:00:00:000,0.85213,0.85896,0.85181,0.8541,197538.971061111
20130523 00:00:00:000,0.8541,0.85702,0.85316,0.85615,202671.441122234
20130524 00:00:00:000,0.85616,0.85969,0.8535,0.85469,157726.271054506
20130526 00:00:00:000,0.85404,0.85527,0.85394,0.85496,6470.6700334549
20130527 00:00:00:000,0.85496,0.85721,0.85346,0.85602,75988.9003851414
20130528 00:00:00:000,0.85601,0.85618,0.8542,0.85483,164452.011140659
20130529 00:00:00:000,0.85483,0.85944,0.85399,0.85561,173824.321152806
20130530 00:00:00:000,0.85562,0.85981,0.85449,0.85641,173947.511193544
20130531 00:00:00:000,0.85642,0.85777,0.8528,0.85502,172010.291069746
20130602 00:00:00:000,0.85406,0.85498,0.85405,0.85445,6428.09004956484
20130603 00:00:00:000,0.85446,0.85524,0.85021,0.85303,164229.381086051
20130604 00:00:00:000,0.85302,0.85582,0.85212,0.85419,157694.511042178
20130605 00:00:00:000,0.85419,0.85477,0.84913,0.84982,173796.081378728
20130606 00:00:00:000,0.84981,0.85203,0.84759,0.84879,187046.941585355
20130607 00:00:00:000,0.84879,0.85266,0.8482,0.84918,182931.881659865
20130609 00:00:00:000,0.84947,0.85063,0.84848,0.85032,8154.95004054904
20130610 00:00:00:000,0.85032,0.85172,0.84897,0.8513,154054.551335216
20130611 00:00:00:000,0.8513,0.85508,0.85004,0.8509,186067.441709496
20130612 00:00:00:000,0.85089,0.85133,0.8468,0.85083,157318.821540713
20130613 00:00:00:000,0.85083,0.85413,0.84757,0.85053,171508.301737636
20130614 00:00:00:000,0.85056,0.85344,0.84888,0.84933,131270.921313643
20130616 00:00:00:000,0.84834,0.8495,0.84834,0.8489,6436.80005836487
20130617 00:00:00:000,0.84883,0.85072,0.8475,0.85012,119049.291185528
20130618 00:00:00:000,0.85011,0.85843,0.84988,0.85674,143000.261275806
20130619 00:00:00:000,0.85674,0.85896,0.85429,0.85828,148847.261532277
20130620 00:00:00:000,0.85826,0.85904,0.85169,0.85263,201575.201899529
20130621 00:00:00:000,0.85264,0.85514,0.8504,0.8504,162488.501641989
20130623 00:00:00:000,0.85123,0.85196,0.85072,0.85172,9319.95011812449
20130624 00:00:00:000,0.8517,0.85418,0.84823,0.84989,171790.931981802
20130625 00:00:00:000,0.84989,0.85116,0.84712,0.84848,155883.641690314
20130626 00:00:00:000,0.84848,0.84982,0.84687,0.84968,157305.321596205
20130627 00:00:00:000,0.84969,0.85601,0.84917,0.85444,142117.801302128
20130628 00:00:00:000,0.85443,0.85899,0.85428,0.85492,135932.30132845
20130630 00:00:00:000,0.85538,0.85593,0.85491,0.85524,7064.05007663369
20130701 00:00:00:000,0.85521,0.85927,0.85473,0.8587,118934.241241813
20130702 00:00:00:000,0.85868,0.85935,0.85544,0.85633,127740.501232624
20130703 00:00:00:000,0.85633,0.85745,0.84817,0.85201,148601.621378571
20130704 00:00:00:000,0.852,0.86322,0.85106,0.85719,138238.551380917
20130705 00:00:00:000,0.85719,0.86285,0.85663,0.86175,143594.021422148
20130707 00:00:00:000,0.86102,0.86238,0.86091,0.86221,6528.64006875455
20130708 00:00:00:000,0.86221,0.8627,0.8604,0.86112,112640.841087818
20130709 00:00:00:000,0.86112,0.86684,0.85859,0.8605,147889.23144719
20130710 00:00:00:000,0.8605,0.86923,0.85747,0.86697,178873.841930509
20130711 00:00:00:000,0.867,0.86759,0.86105,0.86251,194748.591884255
20130712 00:00:00:000,0.86251,0.86536,0.86128,0.86456,126959.91130662
20130714 00:00:00:000,0.86461,0.86512,0.86333,0.86436,6082.22006487846
20130715 00:00:00:000,0.86435,0.86645,0.86306,0.865,126449.101225019
20130716 00:00:00:000,0.865,0.87066,0.86421,0.86903,156628.711463682
20130717 00:00:00:000,0.869,0.87104,0.86145,0.86235,157517.011519134
20130718 00:00:00:000,0.86232,0.86457,0.86,0.86115,134753.031285748
20130719 00:00:00:000,0.86114,0.86291,0.85893,0.86076,111901.691231646
20130721 00:00:00:000,0.85989,0.86112,0.85968,0.86082,5662.40005008876
20130722 00:00:00:000,0.86081,0.86115,0.85818,0.85845,105367.671038985
20130723 00:00:00:000,0.85845,0.86079,0.85817,0.85998,122676.111191869
20130724 00:00:00:000,0.85998,0.86285,0.85871,0.86166,127434.071155488
20130725 00:00:00:000,0.86167,0.86433,0.85873,0.86298,142016.601240933
20130726 00:00:00:000,0.86299,0.86375,0.86061,0.86266,153436.671542406
20130728 00:00:00:000,0.86367,0.86367,0.86264,0.86313,4294.85004368424
20130729 00:00:00:000,0.86312,0.86466,0.86208,0.86446,210085.72184366
20130730 00:00:00:000,0.86452,0.87059,0.86406,0.87022,218824.031780005
20130731 00:00:00:000,0.87028,0.87658,0.87015,0.87641,264184.791417837
20130801 00:00:00:000,0.8765,0.87687,0.8679,0.87385,165496.541400492
20130802 00:00:00:000,0.87383,0.87442,0.86767,0.86799,121932.571073204
20130804 00:00:00:000,0.86808,0.86921,0.86788,0.86849,6400.37004888058
20130805 00:00:00:000,0.86846,0.86961,0.86305,0.86328,110884.681028634
20130806 00:00:00:000,0.8633,0.86731,0.8618,0.86726,115167.140963428
20130807 00:00:00:000,0.86723,0.87306,0.85783,0.86078,155960.891048118
20130808 00:00:00:000,0.86072,0.86222,0.85926,0.86125,112569.880861998
20130809 00:00:00:000,0.86125,0.8618,0.85961,0.86051,81296.8005351871
20130811 00:00:00:000,0.85969,0.86048,0.85949,0.85967,4713.96003434062
20130812 00:00:00:000,0.85967,0.86085,0.858,0.85991,79207.4804744124
20130813 00:00:00:000,0.8599,0.86095,0.85347,0.8586,103938.520649433
20130814 00:00:00:000,0.8586,0.85983,0.85277,0.85479,102849.410624027
20130815 00:00:00:000,0.85479,0.85682,0.85049,0.85359,128751.910872728
20130816 00:00:00:000,0.8536,0.85543,0.85234,0.85246,89344.8005543947
20130818 00:00:00:000,0.85307,0.85352,0.85255,0.85299,5909.01005548239
20130819 00:00:00:000,0.85299,0.85384,0.85119,0.85217,83738.3005452678
20130820 00:00:00:000,0.85214,0.85734,0.85173,0.85678,98452.5106493682
20130821 00:00:00:000,0.85678,0.85774,0.85089,0.85426,112635.92074275
20130822 00:00:00:000,0.85426,0.85775,0.85356,0.85638,105950.670789197
20130823 00:00:00:000,0.85637,0.86028,0.85416,0.85913,109695.680739403
20130825 00:00:00:000,0.85935,0.8599,0.85882,0.8592,3896.72003521025
20130826 00:00:00:000,0.85918,0.85963,0.85769,0.85847,73625.4007368684
20130827 00:00:00:000,0.85847,0.86233,0.85807,0.86138,107950.40075767
20130828 00:00:00:000,0.86138,0.86512,0.85716,0.85879,106713.420540206
20130829 00:00:00:000,0.85878,0.85896,0.85289,0.85365,107971.860331222
20130830 00:00:00:000,0.85366,0.85524,0.8519,0.8522,91298.2702103853
20130901 00:00:00:000,0.85036,0.852,0.85026,0.85105,5061.59001989663
20130902 00:00:00:000,0.85104,0.8512,0.84716,0.84838,81689.6900549382
20130903 00:00:00:000,0.84837,0.84841,0.84453,0.84633,95735.1999159306
20130904 00:00:00:000,0.84632,0.84639,0.84262,0.84498,88928.0697951615
20130905 00:00:00:000,0.84497,0.84647,0.8408,0.84149,102082.409947105
20130906 00:00:00:000,0.84149,0.8435,0.83919,0.84285,95765.7001495361
20130908 00:00:00:000,0.84246,0.84318,0.84224,0.84255,6479.56000730395
20130909 00:00:00:000,0.84254,0.84495,0.84101,0.8444,81504.4098376036
20130910 00:00:00:000,0.8444,0.84529,0.84227,0.84334,85607.2002645135
20130911 00:00:00:000,0.84334,0.84386,0.83825,0.8413,94091.4404650331
20130912 00:00:00:000,0.8413,0.84254,0.83926,0.84143,94667.7305408716
20130913 00:00:00:000,0.84144,0.84173,0.83563,0.83706,85973.3504129201
20130915 00:00:00:000,0.83788,0.83907,0.83762,0.8382,8404.08000767231
20130916 00:00:00:000,0.8382,0.83911,0.83706,0.83853,82932.7904688418
20130917 00:00:00:000,0.83854,0.84111,0.83794,0.83978,83686.2404148579
20130918 00:00:00:000,0.83981,0.8399,0.8352,0.83822,123055.880553372
20130919 00:00:00:000,0.83822,0.84422,0.83779,0.84396,117770.880642757
20130920 00:00:00:000,0.84395,0.84592,0.84215,0.84476,88958.7204697058
20130922 00:00:00:000,0.84594,0.84632,0.84482,0.84493,4175.70001858473
20130923 00:00:00:000,0.84493,0.84511,0.8403,0.84139,86817.5804772973
20130924 00:00:00:000,0.84139,0.84485,0.84129,0.84233,87644.8604408503
20130925 00:00:00:000,0.84231,0.84465,0.83973,0.84087,90792.6904677898
20130926 00:00:00:000,0.84086,0.84288,0.8394,0.84091,80497.1503684521
20130927 00:00:00:000,0.84091,0.84194,0.83615,0.83776,88770.9103366956
20130929 00:00:00:000,0.83575,0.83582,0.8344,0.83458,7122.96001023054
20130930 00:00:00:000,0.83459,0.83883,0.83395,0.83539,99313.0203585848
20131001 00:00:00:000,0.83539,0.83667,0.83323,0.8351,110399.400406554
20131002 00:00:00:000,0.83509,0.83814,0.83344,0.83695,113062.510439873
20131003 00:00:00:000,0.83693,0.84385,0.83688,0.84309,113908.440673471
20131004 00:00:00:000,0.84309,0.84753,0.84221,0.84661,81225.8603283018
20131006 00:00:00:000,0.84645,0.84678,0.84567,0.84589,4025.50000691414
20131007 00:00:00:000,0.84589,0.84652,0.84292,0.84357,65417.6502997875
20131008 00:00:00:000,0.84358,0.84684,0.84245,0.84357,75043.2703191638
20131009 00:00:00:000,0.8436,0.84866,0.84292,0.84723,89818.6303091645
20131010 00:00:00:000,0.84725,0.84924,0.84639,0.8467,76150.3303343654
20131011 00:00:00:000,0.84669,0.85092,0.84612,0.84861,63231.2303022146
20131013 00:00:00:000,0.84897,0.84927,0.84857,0.84894,2413.68000459671
20131014 00:00:00:000,0.84893,0.84957,0.84794,0.84877,53432.8301961422
20131015 00:00:00:000,0.84875,0.84943,0.84452,0.84593,83133.8003116176
20131016 00:00:00:000,0.84589,0.84891,0.84297,0.84794,89541.2103230357
20131017 00:00:00:000,0.84793,0.84959,0.84493,0.84629,103987.210485116
20131018 00:00:00:000,0.84631,0.84695,0.84414,0.84625,66142.1302754879
20131020 00:00:00:000,0.84596,0.84633,0.84577,0.84603,2286.66000163555
20131021 00:00:00:000,0.84602,0.84787,0.84505,0.8475,57148.2802120298
20131022 00:00:00:000,0.84749,0.84988,0.84674,0.84886,74046.5303788781
20131023 00:00:00:000,0.84881,0.85309,0.84836,0.8524,86032.3403645754
20131024 00:00:00:000,0.85238,0.85548,0.8507,0.85206,88276.1104008555
20131025 00:00:00:000,0.85207,0.85424,0.8504,0.85364,82264.7003855705
20131027 00:00:00:000,0.85376,0.85393,0.85327,0.85353,3357.20000249147
20131028 00:00:00:000,0.85353,0.85472,0.85194,0.85428,69949.5903172493
20131029 00:00:00:000,0.85428,0.85846,0.85419,0.85632,106830.550760865
20131030 00:00:00:000,0.85632,0.85762,0.8557,0.85637,95721.9103998691
20131031 00:00:00:000,0.85639,0.85658,0.84606,0.84638,102245.460420713
20131101 00:00:00:000,0.84637,0.84764,0.84444,0.84658,86704.5003329515
20131103 00:00:00:000,0.84663,0.84746,0.84663,0.84733,3405.8700042963
20131104 00:00:00:000,0.84732,0.84766,0.84515,0.8462,70971.0002585053
20131105 00:00:00:000,0.8462,0.84627,0.83917,0.8396,88827.7203582525
20131106 00:00:00:000,0.8396,0.84158,0.8378,0.84037,88429.2304712534
20131107 00:00:00:000,0.84039,0.84114,0.83,0.83347,116403.480474845
20131108 00:00:00:000,0.83347,0.8362,0.8323,0.83439,94424.0002837405
20131110 00:00:00:000,0.8344,0.83495,0.8339,0.83398,3513.50999903679
20131111 00:00:00:000,0.83398,0.83958,0.8339,0.83869,80797.2302553952
20131112 00:00:00:000,0.83869,0.84604,0.83768,0.84563,109862.330124944
20131113 00:00:00:000,0.84565,0.84631,0.83764,0.84037,119678.780187875
20131114 00:00:00:000,0.84036,0.84151,0.83608,0.83756,105114.000222355
20131115 00:00:00:000,0.83755,0.83866,0.83577,0.83712,83907.2701096311
20131117 00:00:00:000,0.83684,0.83727,0.83654,0.8367,3132.21999967098
20131118 00:00:00:000,0.83669,0.83998,0.83615,0.83789,82246.4402487576
20131119 00:00:00:000,0.83787,0.84115,0.8378,0.84057,102147.42031002
20131120 00:00:00:000,0.84057,0.84141,0.83249,0.83425,122228.650412977
20131121 00:00:00:000,0.83425,0.8357,0.83198,0.83255,129669.13034147
20131122 00:00:00:000,0.83252,0.83615,0.83165,0.83514,83435.3802085519
20131124 00:00:00:000,0.83499,0.83521,0.83451,0.83479,2813.07000601292
